"id" "protocol_type" "flag" "src_bytes" "logged_in" "count" "srv_count" "serror_rate" "srv_serror_rate" "rerror_rate" "srv_rerror_rate" "diff_srv_rate" "dst_host_diff_srv_rate" "dst_host_same_src_port_rate" "dst_host_serror_rate" "dst_host_srv_serror_rate" "dst_host_rerror_rate" "out"
"10346" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10347" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10348" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10349" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10350" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10351" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10352" "icmp" "SF" 520 0 447 447 0 0 0 0 0 0 1 0 0 0 "smurf."
"10353" "tcp" "REJ" 0 0 252 13 0 0 1 1 0.07 0.08 0 0 0 1 "neptune."
"10354" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10355" "tcp" "S0" 0 0 233 2 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"10356" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10357" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"10358" "tcp" "S0" 0 0 225 3 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10359" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10360" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10361" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10362" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10363" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10364" "tcp" "SF" 198 1 36 36 0 0 0 0 0 0 0 0 0 0 "normal."
"10365" "udp" "SF" 33 0 1 3 0 0 0 0 0 0.03 0.01 0 0 0 "normal."
"10366" "tcp" "SF" 238 1 71 72 0 0 0 0 0 0 0 0 0 0 "normal."
"10367" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10368" "tcp" "SF" 227 1 4 4 0 0 0 0 0 0 0 0 0 0 "normal."
"10369" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10370" "tcp" "SF" 337 1 2 5 0 0 0 0 0 0 0.02 0.02 0 0 "normal."
"10371" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10372" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10373" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10374" "tcp" "S0" 0 0 124 15 1 1 0 0 0.07 0.06 0 1 1 0 "neptune."
"10375" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10376" "tcp" "S0" 0 0 63 8 1 1 0 0 0.06 0.02 0.02 1 1 0 "neptune."
"10377" "tcp" "S0" 0 0 33 13 1 1 0 0 0.09 0.02 0.01 1 1 0 "neptune."
"10378" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10379" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10380" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0 0.07 0 0 1 "normal."
"10381" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10382" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10383" "tcp" "SF" 256 1 3 4 0 0 0 0 0 0 0 0 0 0 "normal."
"10384" "tcp" "SF" 907 1 1 1 0 0 0 0 0 0.06 0.01 0 0 0 "normal."
"10385" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10386" "udp" "SF" 73 0 129 129 0 0 0 0 0 0.01 0.26 0 0 0 "normal."
"10387" "tcp" "S0" 0 0 150 20 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"10388" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10389" "tcp" "SF" 235 1 5 8 0 0 0 0 0 0 0.02 0 0.01 0 "normal."
"10390" "tcp" "S0" 0 0 214 10 1 1 0 0 0.05 0.06 0 1 1 0 "neptune."
"10391" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10392" "tcp" "S0" 0 0 140 10 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"10393" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10394" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10395" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10396" "tcp" "SF" 241 1 4 5 0 0 0 0 0 0 0.02 0 0 0 "normal."
"10397" "tcp" "SF" 291 1 8 8 0 0 0 0 0 0 0 0 0 0 "normal."
"10398" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10399" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10400" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10401" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10402" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10403" "tcp" "S0" 0 0 284 18 1 1 0 0 0.06 0.08 0 1 1 0 "neptune."
"10404" "icmp" "SF" 520 0 502 502 0 0 0 0 0 0 1 0 0 0 "smurf."
"10405" "tcp" "S0" 0 0 300 20 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10406" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10407" "tcp" "S0" 0 0 123 18 1 1 0 0 0.07 0.06 0 1 1 0 "neptune."
"10408" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10409" "tcp" "S0" 0 0 1 1 1 1 0 0 0 0.02 0 0 0.06 0.04 "normal."
"10410" "tcp" "S0" 0 0 265 12 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"10411" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10412" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10413" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10414" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10415" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10416" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10417" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10418" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10419" "tcp" "SF" 315 1 5 5 0 0 0 0 0 0 0 0 0 0 "normal."
"10420" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10421" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10422" "tcp" "SF" 1468 1 1 1 0 0 0 0 0 0.03 0.01 0 0 0 "normal."
"10423" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10424" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10425" "tcp" "S0" 0 0 128 5 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"10426" "tcp" "S0" 0 0 24 4 1 1 0 0 0.25 0.09 0 1 1 0 "neptune."
"10427" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10428" "tcp" "S0" 0 0 268 8 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"10429" "tcp" "SF" 321 1 13 18 0 0 0 0 0 0 0 0 0 0 "normal."
"10430" "tcp" "S0" 0 0 114 14 1 1 0 0 0.07 0.06 0 1 1 0 "neptune."
"10431" "icmp" "SF" 520 0 449 449 0 0 0 0 0 0 1 0 0 0 "smurf."
"10432" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10433" "tcp" "S0" 0 0 296 19 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10434" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10435" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10436" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10437" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10438" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10439" "tcp" "S0" 0 0 104 9 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"10440" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10441" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10442" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10443" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10444" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10445" "tcp" "S0" 0 0 200 9 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"10446" "tcp" "S0" 0 0 272 21 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"10447" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10448" "tcp" "S0" 0 0 219 7 1 1 0 0 0.07 0.06 0 1 1 0 "neptune."
"10449" "icmp" "SF" 520 0 463 463 0 0 0 0 0 0 1 0 0 0 "smurf."
"10450" "icmp" "SF" 520 0 482 482 0 0 0 0 0 0 1 0 0 0 "smurf."
"10451" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10452" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10453" "tcp" "S0" 0 0 136 9 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10454" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10455" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10456" "tcp" "S0" 0 0 200 6 1 1 0 0 0.08 0.08 0 1 1 0 "neptune."
"10457" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10458" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10459" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10460" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10461" "tcp" "S0" 0 0 149 20 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"10462" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10463" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10464" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10465" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10466" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10467" "tcp" "SF" 294 1 10 11 0 0 0 0 0 0 0 0 0 0 "normal."
"10468" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10469" "tcp" "SF" 244 1 1 6 0 0 0 0 0 0 0.04 0 0 0 "normal."
"10470" "tcp" "S0" 0 0 262 10 1 1 0 0 0.06 0.08 0 1 1 0 "neptune."
"10471" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10472" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10473" "tcp" "SF" 217 1 20 21 0 0 0 0 0 0 0.01 0 0 0 "normal."
"10474" "udp" "SF" 47 0 1 4 0 0 0 0 0 0.01 0 0 0 0 "normal."
"10475" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10476" "tcp" "REJ" 0 0 280 13 0 0 1 1 0.06 0.08 0 0 0 1 "neptune."
"10477" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10478" "icmp" "SF" 1032 0 511 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10479" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10480" "tcp" "SF" 241 1 4 4 0 0 0 0 0 0 0.02 0 0 0 "normal."
"10481" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10482" "tcp" "S0" 0 0 235 4 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10483" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10484" "icmp" "SF" 520 0 448 448 0 0 0 0 0 0 1 0 0 0 "smurf."
"10485" "tcp" "S0" 0 0 118 10 1 1 0 0 0.07 0.06 0 1 1 0 "neptune."
"10486" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10487" "icmp" "SF" 520 0 460 460 0 0 0 0 0 0 1 0 0 0 "smurf."
"10488" "tcp" "SF" 221 1 24 44 0 0 0 0 0 0 0 0 0 0 "normal."
"10489" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10490" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10491" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"10492" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"10493" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10494" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10495" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10496" "tcp" "SF" 252 1 1 4 0 0 0 0 0 0 0.02 0 0 0 "normal."
"10497" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10498" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10499" "tcp" "SF" 177 1 1 2 0 0 0 0 0 0.01 0 0 0 0 "normal."
"10500" "tcp" "SF" 311 1 18 18 0 0 0 0 0 0 0.01 0 0 0 "normal."
"10501" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10502" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10503" "tcp" "SF" 231 1 4 34 0 0 0 0 0 0 0.03 0 0 0 "normal."
"10504" "tcp" "S0" 0 0 266 16 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10505" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10506" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"10507" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10508" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10509" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10510" "tcp" "S0" 0 0 125 6 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10511" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0 0.08 0 0 1 "normal."
"10512" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10513" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10514" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10515" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0 1 0 0 1 "normal."
"10516" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10517" "tcp" "S0" 0 0 244 17 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"10518" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10519" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10520" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10521" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0.06 0.01 0 0 0.82 "normal."
"10522" "tcp" "S0" 0 0 282 4 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10523" "tcp" "S0" 0 0 126 13 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10524" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10525" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10526" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10527" "tcp" "SF" 10 1 1 1 0 0 0 0 0 0.09 0.01 0 0 0 "normal."
"10528" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10529" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10530" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"10531" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10532" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10533" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0 0.33 0 0 1 "normal."
"10534" "tcp" "SF" 7162 0 2 2 0 0 0 0 0 0.04 0.36 0 0 0 "normal."
"10535" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10536" "tcp" "SF" 316 1 2 2 0.5 0.5 0 0 0 0 0.02 0.02 0.01 0 "normal."
"10537" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10538" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10539" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10540" "icmp" "SF" 520 0 445 445 0 0 0 0 0 0 1 0 0 0 "smurf."
"10541" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10542" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10543" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10544" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10545" "icmp" "SF" 520 0 441 441 0 0 0 0 0 0 1 0 0 0 "smurf."
"10546" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"10547" "tcp" "SF" 351 1 8 8 0 0 0 0 0 0 0 0 0 0 "normal."
"10548" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10549" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10550" "tcp" "S0" 0 0 103 3 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"10551" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"10552" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10553" "tcp" "S0" 0 0 207 7 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10554" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10555" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10556" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10557" "icmp" "SF" 520 0 463 463 0 0 0 0 0 0 1 0 0 0 "smurf."
"10558" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10559" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10560" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10561" "tcp" "S0" 0 0 239 5 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10562" "tcp" "REJ" 0 0 112 4 0 0 1 1 0.08 0.09 0 0 0 1 "neptune."
"10563" "tcp" "SF" 203 1 4 4 0 0 0 0 0 0 0.02 0 0 0 "normal."
"10564" "tcp" "SF" 277 1 9 13 0 0 0 0 0 0 0 0 0 0 "normal."
"10565" "tcp" "SF" 158 1 1 1 0 0 0 0 0 0 0.01 0.03 0.01 0 "normal."
"10566" "tcp" "S0" 0 0 98 19 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10567" "udp" "SF" 147 0 1 1 0 0 0 0 0 0.84 0.99 0 0 0 "normal."
"10568" "icmp" "SF" 520 0 449 449 0 0 0 0 0 0 1 0 0 0 "smurf."
"10569" "tcp" "S0" 0 0 270 11 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10570" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10571" "tcp" "SF" 249 1 4 5 0 0 0 0 0 0 0.04 0 0 0 "normal."
"10572" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10573" "icmp" "SF" 1032 0 36 36 0 0 0 0 0 0 1 0 0 0 "smurf."
"10574" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10575" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10576" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10577" "tcp" "SF" 2494 1 1 2 0 0 0 0 0 0.06 0.01 0 0 0.02 "normal."
"10578" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10579" "tcp" "S0" 0 0 109 10 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"10580" "tcp" "SF" 294 1 5 5 0 0 0 0 0 0 0.2 0 0 0 "normal."
"10581" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10582" "tcp" "SF" 1280 1 1 2 0 0 0 0 0 0.02 0.01 0 0 0 "normal."
"10583" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10584" "tcp" "REJ" 0 0 216 7 0 0 1 1 0.06 0.07 0 0 0 1 "neptune."
"10585" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10586" "tcp" "S0" 0 0 272 14 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"10587" "tcp" "S0" 0 0 234 9 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10588" "tcp" "S0" 0 0 240 18 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"10589" "icmp" "SF" 520 0 480 480 0 0 0 0 0 0 1 0 0 0 "smurf."
"10590" "tcp" "SF" 1309 1 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"10591" "icmp" "SF" 520 0 479 479 0 0 0 0 0 0 1 0 0 0 "smurf."
"10592" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10593" "tcp" "SF" 216 1 10 10 0 0 0 0 0 0 0 0 0 0 "normal."
"10594" "tcp" "SF" 2573 1 1 1 0 0 0 0 0 0.04 0.01 0 0 0 "normal."
"10595" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10596" "tcp" "S0" 0 0 220 5 1 1 0 0 0.07 0.08 0 1 1 0 "neptune."
"10597" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10598" "udp" "SF" 73 0 8 11 0 0 0 0 0 0.01 0.31 0 0 0 "normal."
"10599" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10600" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10601" "tcp" "SF" 306 1 28 28 0 0 0 0 0 0 0.04 0 0 0 "normal."
"10602" "icmp" "SF" 1032 0 511 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10603" "tcp" "SF" 220 1 1 1 0 0 0 0 0 0 0 0 0 0 "normal."
"10604" "tcp" "S0" 0 0 291 20 1 1 0 0 0.05 0.07 0 1 1 0 "neptune."
"10605" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10606" "tcp" "SF" 235 1 1 1 0 0 0 0 0 0 0.05 0 0 0 "normal."
"10607" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0 0.06 0 0 1 "normal."
"10608" "tcp" "REJ" 0 0 206 4 0 0 1 1 0.07 0.07 0 0 0 1 "neptune."
"10609" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10610" "tcp" "S0" 0 0 201 8 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"10611" "tcp" "S0" 0 0 214 16 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"10612" "icmp" "SF" 520 0 458 458 0 0 0 0 0 0 1 0 0 0 "smurf."
"10613" "tcp" "S0" 0 0 222 6 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"10614" "udp" "SF" 146 0 1 1 0 0 0 0 0 0.88 1 0 0 0 "normal."
"10615" "tcp" "SF" 202 1 15 19 0 0 0 0 0 0 0 0 0 0 "normal."
"10616" "udp" "SF" 105 0 2 2 0 0 0 0 0 0.01 0.01 0 0 0 "normal."
"10617" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10618" "tcp" "SF" 310 1 16 34 0 0 0 0 0 0 0 0 0 0 "normal."
"10619" "tcp" "S0" 0 0 265 19 1 1 0 0 0.07 0.08 0 1 1 0 "neptune."
"10620" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"10621" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0 1 0 0 1 "normal."
"10622" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10623" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"10624" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
